year,issue,issue_link,article_link,title,authors,affiliation,annotation,tags
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0008_the-effect-of-sibship-size-on-school-achievement-in-mathematics-reading-and-science-in-the-czech-republic.php,"Vliv počtu sourozenců na matematickou, čtenářskou a přírodovědnou gramotnost v ČR","Marta Hirschová, Martin Kreidl","Fakulta filozofická, Západočeská univerzita, Plzeň;Fakulta sociálních studií, Masarykova univerzita, Brno","This paper investigates the effect of family size on educational achievement of 15-year-old students in the Czech Republic in 2003. The authors find that a continuous measure of the number of co-residing siblings has a negative effect on school achievement and that this effect persists (somewhat reduced in size) even when controlling for family structure, parental education, type of school, and year at school. They find no interactions between family size and other variables in the analysis. The main finding is consistent across various methods of dealing with missing data. The authors conclude that given contemporary population trends, stratification scholars shall in the future pay more attention to model specification and shall include family size among the predictors in status attainment models if they want to obtain unbiased parameter estimates.","Klíčová slova: sibship size, educational achievement, PISA"
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0009_health-and-marital-status-two-sides-of-the-same-coin.php,Zdraví a rodinný stav: dvě strany jedné mince?,Dana Hamplová,"Sociologický ústav AV ČR, v.v.i., Praha","This article focuses on the link between marital status and health and presents an overview of the theories and empirical studies that are devoted to this issue. The article examines the issues of selection and causality, the importance of the quality of a union, gender differences, marital and partnership histories, and social context. It shows that, while the link between marital status and mortality or physical and mental health is well documented in the literature, the relative significance of causality and selection is still under discussion. The contemporary literature does not even have a clear answer yet for the question of how much the link between marital status and health is mediated by institutional factors.","Klíčová slova: health, family, social inequality in health, marital status, marriage"
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0010_the-institutionalisation-of-non-responsibility-efficiency-or-conformity-organisational-reform-of-public-serv.php,"Institucionalizace neodpovědnosti, efektivity, nebo konformity? Reformy organizací veřejných služeb v teorii akontability",Arnošt Veselý,Fakulta sociálních věd Univerzity Karlovy v Praze,"The article examines several aspects of the organisational reform of public services in EU-10 countries based on accountability theory. First, it briefly summarises what reforms have been introduced and describes their internal contradictions. The author argues that these internal tensions stem not just from the introduction of 'new public management' ideas into a completely different context, but also from the fact that the conceptual bases of one of the key objectives of these reforms - greater accountability - are internally contradictory. To understand these inconsistencies, the author analyses the various meanings of 'accountability' and shows how the term differs from 'responsibility'. He then examines the understanding of accountability as a type of social relation. The author also distinguishes the different forms that accountability can assume and defines the incompatible objectives and expectations that tie them together. In the second part of the article the author analyses reforms in the EU-10 and formulates three theoretical propositions on the nature of accountability and its potential consequences: (1) too much accountability operating in too many directions can lead to professional disorientation; (2) too much emphasis on the assessment of outcomes at the expense of an assessment of processes, which can result in a phenomenon that the author calls 'the institutionalisation of conformity'; (3) the asymmetry of accountability, i.e. the uneven distribution among different actors of the responsibility to account for actions, which can generate a reduced sense of fairness and legitimacy.","Klíčová slova: sociology of organisations, public sector, accountability, responsibility, new public management, EU-10"
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0011_ivo-mozny-s-80th-birthday.php,Ivo Možný osmdesátiletý,-red-,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0012_ivo-mozny-s-80th-birthday.php,Ivo Možný má osmdesát,Stein Ringen,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0013_ivo-mozny-and-his-five-contributions.php,Ivo Možný a jeho pět zásluh,Petr Mareš,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0014_a-salute-to-the-margrave-of-moravia.php,"Buď pozdraven, markrabě moravský!",Jiří Večerník,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0015_my-portrait-of-ivo-mozny-among-the-three-m-s.php,Můj obraz Iva Možného mezi třemi M,Miloslav Petrusek,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0001_zemrel-miloslav-petrusek.php,Zemřel Miloslav Petrusek,Ondřej Císař,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0002_the-passing-of-miloslav-petrusek.php,Odešel Miloslav Petrusek,Michal Illner,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0003_the-death-of-a-great-sociologist.php,Odešel velikán české sociologie,Jiří Večerník,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0004_the-place-of-miloslav-petrusek-in-the-history-of-czech-sociology.php,Miloslav Petrusek v dějinách české sociologie,Zdeněk R. Nešpor,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0016_the-last-letter-of-ladislav-cerych-1925-2012.php,"Poslední dopis dr. Ladislava Čerycha, dr.h.c. (1925-2012)",Miloslav Petrusek,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0017_masaryk-among-his-contemporaries-in-sociology-on-the-75th-anniversary-of-his-death.php,Masaryk mezi svými sociologickými současníky (k 75. výročí úmrtí),Miloslav Petrusek,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0018_hynek-jun-moc-pomoc-a-bezmoc.php,"Hynek Jůn: Moc, pomoc a bezmoc",Pavel Říčan,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0019_michal-kubat-politicka-opozice-v-teorii-a-stredoevropske-praxi-vybrane-otazky.php,Michal Kubát: Politická opozice v teorii a středoevropské praxi (vybrané otázky),Vladimír Naxera,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0020_roman-vido-konec-velkeho-vypraveni-sekularizace-v-sociologicke-perspektive.php,Roman Vido: Konec velkého vyprávění. Sekularizace v sociologické perspektivě,Jakub Havlíček,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0021_ma-gorzata-jacyno-kultura-individualismu.php,Małgorzata Jacyno: Kultura individualismu,Lenka Hanovská,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0022_hendrik-wagenaar-meaning-in-action-interpretation-and-dialogue-in-policy-analysis.php,Hendrik Wagenaar: Meaning in action: interpretation and dialogue in policy analysis,Milan Hrubeš,,,
2012,4,/magno/csr/2012/mn4.php,/artkey/csr-201204-0023_marek-hrubec-od-zneuznani-ke-spravedlnosti-kriticka-teorie-globalni-spolecnosti-a-politiky.php,Marek Hrubec: Od zneuznání ke spravedlnosti: Kritická teorie globální společnosti a politiky,Michal Pullman,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0001_environmental-values-in-central-and-eastern-europe-perspectives-from-east-and-west.php,Environmental Values in Central and Eastern Europe: Perspectives from East and West,"Michael L. Smith, Petr Jehlička",,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0002_environmental-values-in-post-socialist-hungary-is-it-useful-to-distinguish-egoistic-altruistic-and-biospheric.php,"Environmental Values in Post-socialist Hungary: Is It Useful to Distinguish Egoistic, Altruistic and Biospheric Values?","Judith I. M. De Groot, Linda Steg, Martijn Keizer, Andrea Farsang, Alan Watt","1 Bournemouth University;2 University of Groningen 3 Central European University, Budapest","In this article the authors examine whether the significance of biospheric values as a separate cluster next to egoistic and altruistic values is mainly a Western European phenomenon or whether biospheric values are also endorsed as a value in its own right in post-socialist Hungary. In twondifferent samples (N = 856 and N = 840), the multi-group method revealed that egoistic, altruistic and biospheric values can be distinguished empirically in Hungary. Their findings suggest that Hungarians not only care for nature and the environment as such, but that these values are translated into feelings of moral obligation to protect the environment: biospheric values strongly helped to explain personal norms towards various environmental behaviours. The authors' results suggest that bisopheric values are relevant for understanding environmental beliefs, norms and actions in Hungary.","Klíčová slova: biospheric values, environmental values, pro-environmental behaviour, sociology and environment, Hungary"
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0003_environmental-concerns-in-cross-national-context-how-do-mass-publics-in-central-and-eastern-europe-compare-wit.php,Environmental Concerns in Cross-National Context: How Do Mass Publics in Central and Eastern Europe Compare with Other Regions of the World?,Sandra T. Marquart-Pyatt,"Michigan State University, East Lansing","Research examining the globalisation of environmental concern shown in public opinion surveys is currently underspecified, as the countries in Central and Eastern Europe are not explicitly showcased in empirical research. To address this gap in the literature, this research examines two measures of environmental concern, awareness of environmental threats and willingness to sacrifice, emphasising former state socialist countries both in comparison with countries around the globe and across countries located within this regional block. Results reveal that Central and Eastern European countries exhibit unique qualities regarding the content of environmental concern, and that, although the determinants of environmental threat awareness differ to some extent within this region, the social bases of willingness to sacrifice are strikingly similar across the six former state socialist countries in this sample. These results extend prior research and offer important directions for future scholarship.","Klíčová slova: environmental concern, environmental values, international comparison, post-socialist countries, Central and Eastern Europe"
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0004_environmental-behaviours-in-the-czech-republic-austria-and-germany-between-1993-and-2010-macro-level-trends-a.php,"Environmental Behaviours in the Czech Republic, Austria and Germany between 1993 and 2010: Macro-Level Trends and Individual-Level Determinants Compared","Markus Hadler, Patrick Wohlkönig","1 Marshall University, Huntington;2 University of Graz","Comparing environmental behaviours in the neighbouring countries of Austria, the Czech Republic and Germany, this article discusses the national and individual level determinants of private and public environmental actions. For this purpose, survey data collected by the International Social Survey Programme (ISSP) in 1993, 2000 and 2010 are analysed. The analysis reveals that values are more important for public behaviour and socio-demographics are more important for private behaviour. At the macro-level, an initial gap can be reported: Public and private behaviours were less frequent in the Czech Republic and also to a certain extent in East Germany. The gap between these former socialist countries and Austria and Germany has decreased over time. The convergence, however, happens at an overall low level of public behaviour and an overall high level of private behaviour.","Klíčová slova: environmental behaviour, environmental values, international comparison, Austria, Czech Republic, Germany"
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0005_from-brigades-to-blogs-environmentalism-online-in-slovakia-20-years-after-the-velvet-revolution.php,From Brigades to Blogs: Environmentalism Online in Slovakia 20 Years after the Velvet Revolution,Edward Snajdr,City University of New York,"This article examines aspects of contemporary Slovak environmental activist discourse in the digital realm of blogging and cyberspace. It explores this subject by first comparing volunteer brigades and samizdat writing from the late communist period with present digital forms of environmentalism in the new millennium. Current environmental blogs are then analysed according to material, substantive, and discursive aspects as these suggest obstacles and benefits to promoting environmentalism in the wake of political transformation. In examining this issue in one Central and East European context, the paper aims to raise broader questions regarding both research on environmental behaviour and policy in post-socialist Europe as well as the relationships between culture, political consciousness and technology in an age of globalisation.","Klíčová slova: environmentalism, ecological activism, internet, blogging, postcommunism, Slovakia"
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0006_what-motivates-czech-consumers-to-buy-organic-food.php,What Motivates Czech Consumers to Buy Organic Food?,"Jan Urban, Iva Zvěřinová, Milan Ščasný","Charles University Environment Center, Prague","The objective of this paper is twofold. First, the authors aim to analyse the factors that affect the intention of Czech consumers to purchase organic food using the theory of planned behaviour (TPB). Second, they employ an extended TPB model that introduces descriptive norms as an additional actor of behavioural intention. This study exploits data from a consumer survey of a sample of the Czech general adult population (N = 252) conducted in 2010. Structural equation modelling with an ML estimator is used to estimate model parameters. The empirical model derived from the TPB explains 44% of the variability of intention to purchase organic food. Descriptive norms are empirically distinct from injunctive norms and their inclusion in the model increases the explained variance of intention by an additional 5 percentage points. Attitudes and norms are the strongest predictors of the intention to purchase organic food, while perceived behavioural control has only a weak effect.","Klíčová slova: theory of planned behaviour, organic food consumption, structural equation modelling, descriptive norms, Czech Republic"
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0007_environmental-justice-and-the-roma-settlements-of-eastern-slovakia-entitlements-land-and-the-environmental-ri.php,"Environmental Justice and the Roma Settlements of Eastern Slovakia: Entitlements, Land and the Environmental Risks",Richard Filčák,"Slovak Academy of Sciences, Bratislava","Exposure of the Roma ethnic minority to social exclusion, segregation, and racial discrimination is well documented in the literature. How these tendencies are reflected in the access to environmental benefits and exposure to environmental risks in the majority and the minority populations is the subject of this article. Using a comparative evaluation and the concept of environmental justice the author analyses the social processes and factors that contribute to differentiated distribution of risks/benefits. Based on a survey of 30 randomly selected settlements and comparative case study analyses the author maps inequalities, identifies the location of a Roma settlement as a strong factor leading to various forms of environmental (in)justice, and subjects the settlement locations to an entitlement analysis (as developed by Amartya Sen). Particular attention is paid to defining and understanding entitlements and how they govern access to land and thus influence the living conditions and well-being of different individuals and groups. Entitlements and the entitlement-based control of resources are discussed here as a dynamic process, the different economic and social factors behind which are identified and analysed to deconstruct the processes that lead to environmental (in)justice. The article concludes with a description of trends and a discussion of the need to re-think our definitions and understanding of the role of entitlements in relation to the distribution of environmental benefits and risks.","Klíčová slova: environmental justice, entitlement analysis, Roma ethnic minority, land use, environmental sociology, Slovakia"
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0008_the-crisis-of-leadership-in-an-era-of-interregnum-reflections-on-politics-in-the-light-of-vaclav-havel-s-dep.php,The Crisis of Leadership in an Era of 'Interregnum': Reflections on Politics in the Light of Václav Havel's Departure,Zygmunt Bauman,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0009_vaclav-havel-1936-2011-remarks-on-havel-s-lay-sociology.php,Václav Havel (1936-2011): Remarks on Havel's 'Lay Sociology',Miloslav Petrusek,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0010_benjamin-j-vail-litter-on-the-shores-of-bohemia-environmental-justice-european-enlargement-and-illegal-was.php,"Benjamin J. Vail: Litter on the Shores of Bohemia: Environmental Justice, European Enlargement, and Illegal Waste Dumping in the Czech Republic",Zsuzsa Gille,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0011_branko-milanovi-the-haves-and-the-have-nots-a-brief-and-idiosyncratic-history-of-global-inequality.php,Branko Milanović: The Haves and the Have-Nots: A Brief and Idiosyncratic History of Global Inequality,Mihail Arandarenko,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0012_richard-wilkinson-and-kate-pickett-the-spirit-level-why-equality-is-better-for-everyone.php,Richard Wilkinson and Kate Pickett: The Spirit Level: Why Equality Is Better for Everyone,Peggy Watson,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0013_carol-graham-happiness-around-the-world-the-paradox-of-happy-peasants-and-miserable-millionaires.php,Carol Graham: Happiness around the World: The Paradox of Happy Peasants and Miserable Millionaires,Laura Hyman,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0014_claudia-goldin-and-lawrence-f-katz-the-race-between-education-and-technology.php,Claudia Goldin and Lawrence F. Katz: The Race between Education and Technology,Jana Vobecká,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0015_stein-ringen-huck-ju-kwon-ilcheong-yi-taekyoon-kim-and-jooha-lee-the-korean-state-and-social-policy-how-so.php,"Stein Ringen, Huck-ju Kwon, Ilcheong Yi, Taekyoon Kim and Jooha Lee: The Korean State and Social Policy: How South Korea Lifted Itself from Poverty and Dictatorship to Affluence and Democracy",Jaemin Shim,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0016_nico-van-der-heiden-urban-foreign-policy-and-domestic-dilemmas-insights-from-swiss-and-eu-city-regions.php,Nico van der Heiden: Urban Foreign Policy and Domestic Dilemmas: Insights from Swiss and EU City-Regions,Josephine V. Rekers,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0017_peter-hanns-reill-and-balazs-a-szelenyi-eds-cores-peripheries-and-globalization-essays-in-honor-of-ivan.php,"Peter Hanns Reill and Balázs A. Szelényi (eds.): Cores, Peripheries, and Globalization: Essays in Honor of Ivan T. Berend",Jan Drahokoupil,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0018_daniel-bochsler-territory-and-electoral-rules-in-post-communist-democracies.php,Daniel Bochsler: Territory and Electoral Rules in Post-communist Democracies,Filip Kostelka,,,
2012,3,/magno/csr/2012/mn3.php,/artkey/csr-201203-0019_kimberly-elman-zarecor-manufacturing-a-socialist-modernity-housing-in-czechoslovakia-1945-1960.php,Kimberly Elman Zarecor: Manufacturing a Socialist Modernity: Housing in Czechoslovakia 1945-1960,Michaela Janečková,,,
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0001_narrative-analysis-in-sociological-research-main-approaches-and-a-unifying-frame.php,Narativní analýza v sociologickém výzkumu: přístupy a jednotící rámec,"Martin Hájek, Martin Havlík, Jiří Nekvapil","1 Fakulta sociálních věd UK, Praha;2 Ústav pro jazyk český AV ČR, Praha a Fakulta sociálních věd UK, Praha 3 Filozofická fakulta UK, Praha","Against the backdrop of the current popularity of the concept of narrative in the social sciences the authors analyse the uses of narrative analysis in empirical social research and provide a unifying frame based on Paul Ricoeur's notion of narrative mimesis. To begin they situate 'narrative' in the context of the social research tradition. Using both a simple and an elaborated definition of narrative they outline the main approaches to narrative analysis relevant to sociology and categorize them as structuralist, hermeneutic, or interactionist. The crux of the article is a discussion of Ricoeur's integrative model of narrative as threefold mimesis and its proposed methodological application in sociological narrative research. The authors argue that Ricoeur's model obviates undesirable analytical simplifications and encourages research that captures all the substantial aspects of narrative, including the producer (the narrator) and the recipient (the listener or reader).","Klíčová slova: narrative analysis, qualitative methodology, Ricoeur, mimesis, structuralism, hermeneutics, interactionism"
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0002_the-relative-autonomy-of-culture-in-alexander-s-cultural-sociology.php,Relativní autonomie kultury v Alexanderově kulturní sociologii,Marek Skovajsa,"Fakulta humanitních studií Univerzity Karlovy, Praha","This article offers a critical discussion of the concept of the 'relative autonomy of culture' that is central to Jeffrey C. Alexander's cultural sociology. It shows that, in Alexander's work, the relative autonomy of culture is conceptualised in two different ways: first, as an analytical autonomy that is part of a multidimensional model of social action, and second, as the formal autonomy of a semiotic system that dominates in the more culturalist strand of Alexander's work. The author claims that Alexander's attempt to move in his work beyond a merely analytical autonomy of culture towards a fuller view of autonomy brings mixed results. Both concepts of the relative autonomy of culture assert an internal logic of culture, but the semiotic variant offers a much more developed account of what its internal structure is. However, the drawback of the semiotic view is that it tends towards the position of an absolute autonomy of culture or cultural idealism, which is difficult to reconcile with an adequate view of agency. The related proposal, first formulated by Anne Kane and endorsed by Alexander, to distinguish between the analytical and the concrete autonomy of culture is internally contradictory, for once culture becomes concretely enmeshed with social life, culture's autonomy dissolves. The central weakness of the concept of the autonomy of culture is identified as the insufficiently developed explication of the internal mechanism through which culture and action are linked. Social theory has to do more to combine an analytical conception of culture, situated within a multidimensional framework of action, with a semiotic view of cultural structures.","Klíčová slova: : cultural system, culture and agency, relative autonomy, cultural sociology, Jeffrey C. Alexander"
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0003_between-resistance-and-adaptation-the-everyday-practices-of-the-poorest-class.php,Mezi rezistencí a adaptací: Každodenní praxe třídy nejchudších,Petr Vašát,Fakulta filozofická Západočeské univerzity v Plzni,"The article studies homelessness in the city of Pilsen, but instead of the traditional perspective, which works with the common definition of a 'homeless person', it introduces and defines the relational concept of the poorest class. The advantages of this class concept are that: (1) it does not rule out the possibility of the construction of a notion of home by members of this class; (2) it provides more information about social practices generally; (3) it focuses on the agent-individual, avoiding the reification of a homeless person in the form of a homogeneous group. Using the concepts of active agency and space-time the article aims to describe time-space mobility, everyday practices, and the production of places of the observed agents. This study draws on the theories of Pierre Bourdieu and Michel de Certeau and on the space-time theories of David Harvey, Thorsten Hägerstrand, and Michel Foucault. It works with ethnographic data and puts forth the idea that unlike dominant places, which are strategically produced and can be ascribed one dominant meaning and associated practice, in the case of tactically produced places there are always multiple meanings and thus a myriad of associated practices. These specific places are 'heterotopias'. The article describes the (re)production of one heterotopia and in doing so offers an empirically based conceptualisation of such a place.","Klíčová slova: homelessness, the poorest class, space-time, everyday practices, time-space mobility, heterotopias, urban revitalisation, spatial hierarchy"
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0004_the-local-aspect-of-electoral-support-for-candidates-to-the-senate-of-the-czech-republic.php,Lokální aspekt volební podpory kandidátů do Senátu Parlamentu ČR,Karolína Malcová,"Fakulta sociálních věd, Univerzita Karlova v Praze","The article focuses on the local aspect of electoral support for candidates to the Senate, the upper house of Parliament of the Czech Republic. Senate elections use a majority run-off system in single-member constituencies. First, the article describes the friends-and-neighbours effect, a process of electoral geography whereby voters prefer their own local candidate (i.e. a resident of the particular municipality or area) to opponents from geographically more distant localities. Second, the article examines the phenomenon of 'local voting' in elections to the Czech Senate. The analysis covers all electoral contests from 1996 to April 2011, including by-elections (except in the four largest cities by population owing to a methodological problem). The data file comprises a total of 1420 candidates and their election results at the municipal level aggregated to three geographically defined areas. It specifically examines differences in electoral support for a candidate in his/her home locality (municipality of residence), in a nearby neighbourhood up to 10 km away, and the rest of the constituency. Finally, the article focuses on the role of the home municipality's size and monitors how local voting affects the level of voter turnout.","Klíčová slova: friends-and-neighbours effect, locality, voting behaviour, elections to the Senate of the Parliament of the Czech Republic"
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0005_the-long-term-trend-in-the-timing-of-births-and-marriages-does-the-individualisation-theory-hold-up-in-the-lig.php,Dlouhodobý vývoj v časování porodů a sňatků: Obstojí individualizační teorie ve světle demografi ckých dat?,"Michaela Bartošová, Petr Pakosta, Petr Fučík","Fakulta sociálních studií MU, Brno","Sociological theories that work with the concept of individualisation assume, among other things, the occurrence of changes in the life course and especially in the timing and incidence of demographic transitions. Although it is not easy to establish a firm definition of individualisation, most researchers studying demographic phenomena work with the concepts of differentiation and de-standardisation. If we understand individualisation as a structural fact and leave aside its subjective component (individualised identity is not necessary linked to structural changes), it must initially emerge on the aggregate level in the form of the differentiation of life courses or the different timing of transitions. For example, individuals begin to marry and have children at different ages. It then becomes apparent at the individual level in the form of the de-standardisation of the life course, thus not just as a change in timing, but also as a change in the order and realisation of individual transitions. For example, the birth of a child does not necessarily occur after marriage. So it is not just shifts in timing that are of interest - these have already been sufficiently studied in Czech demography - but also and above all the comparative distributions of these demographic phenomena. In this article the analysis works with two life transitions - marriage and first-order births - and using time series from 1920 to 2004 the authors examine the dispersion in timing of these transitions over a large segment of the 20th century. Using more detailed data from the post-1989 transformation period, in addition to dispersion the authors also examine changes in the intervals between marriages and births and education as a factor in the observed phenomena. As a key indicator of life-course differentiation they use the dispersion in marriage timing and its trend over the 20th century, and as an indicator of the de-standardisation of life courses in the 1990s they use the interval between marriage and first-order births.","Klíčová slova: birth timing, marriage timing, individualisation, life course"
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0006_sociologist-jan-mertl-quisling-or-a-victim-of-circumstances.php,"Jan Mertl: sociolog-kolaborant, nebo oběť okolností?",Zdeněk R. Nešpor,"Sociologický ústav AV ČR, v.v.i., Praha","The article analyses the life and academic contribution of one of the most prominent interwar Czech sociologists, Jan Mertl (1904-1978), whose studies in political sociology studies were highly innovative in his day, in both the Czech and the international context. Mertl was a follower of Max Weber and focused on the comparative historical-sociological analysis of political partisanship and party systems. He also devoted extensive study to changes in the relationship between state administration/bureaucracy and political representation. He enriched the field of (Czech) sociological theory with his concept of the 'self-regularity of social phenomena', dealing with the unintended outcomes and latent functions of social action, and he attempted to distinguish between Weberian ideal types and 'historical types'. He also made the first systematic analysis of modern bureaucracy, using the Weberian concept of the 'iron cage of modernisation'. However, Mertl is a significant figure in the history of Czech sociology for another reason: his behaviour during the Second World War is generally perceived as an explicit example of collaboration with Nazism, which led to Mertl's total exclusion from the academic community after the war. The author analyses the motives and extent of Mertl's 'wrongdoing', as well as the reasons for his being ostracised by the academic world, even though he was officially acquitted of collaboration. The author also provides a brief description of his later life. The article is based on all available published sources and on a large number of previously unknown and unexploited archive materials.","Klíčová slova: Jan Mertl, Czech sociology - 20th century, history of sociology, sociology of politics, social theory, Nazism, collaboration"
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0007_ani-kolaborant-ani-obet-mertl-jako-sociolog-politiky.php,"Ani kolaborant, ani oběť: Mertl jako sociolog politiky",Marek Skovajsa,,,
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0008_jan-mertl-pravdu-hajici-kolaborant-ktery-nezradil.php,"Jan Mertl: pravdu hájící kolaborant, který nezradil",Dušan Janák,,,
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0009_jan-keller-nova-socialni-rizika-a-proc-se-jim-nevyhneme.php,Jan Keller: Nová sociální rizika a proč se jim nevyhneme,Petr Krčál,,,
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0010_lenka-kalinova-konec-nadejim-a-nova-ocekavani-k-dejinam-ceske-spolecnosti-1969-1993.php,Lenka Kalinová: Konec nadějím a nová očekávání. K dějinám české společnosti 1969-1993,Zdeněk R. Nešpor,,,
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0011_raymond-boudon-bida-relativismu.php,Raymond Boudon: Bída relativismu,Libor Benda,,,
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0012_jan-eichler-bezpecnostni-a-strategicka-kultura-usa-eu-a-cr.php,"Jan Eichler: Bezpečnostní a strategická kultura USA, EU a ČR",Antonín Rašek,,,
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0013_jiri-travnicek-ctenari-a-internauti-obyvatele-ceske-republiky-a-jejich-vztah-ke-cteni-2010.php,Jiří Trávníček: Čtenáři a internauti. Obyvatelé České republiky a jejich vztah ke čtení (2010),Marta Svobodová,,,
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0014_guy-standing-the-precariat-the-new-dangerous-class.php,Guy Standing: The Precariat. The New Dangerous Class,Jiří Navrátil,,,
2012,2,/magno/csr/2012/mn2.php,/artkey/csr-201202-0015_umrtnost-zdravi-a-nabozenstvi.php,"Úmrtnost, zdraví a náboženství",Emil Paleček,,,
2012,1,/magno/csr/2012/mn1.php,/artkey/csr-201201-0001_framing-and-agenda-setting-two-parallel-processes-in-interaction.php,Rámcování a nastolování agendy: Dva paralelní procesy v interakci,"František Kalvas, Jan Váně, Martina Štípková, Martin Kreidl","1 Fakulta filozofická Západočeské univerzity v Plzni;2 Fakulta sociálních studií Masarykovy univerzity, Brno","In this article the authors interconnect the framing and agenda-setting theories of mass-communication effects. They postulate that the framing process creates conditions for the agenda-setting process and argue that differently framed news have different effects in the agenda-setting process. They hypothesise that issue-specific frames, episodic frames, and value frames have a stronger agenda-setting effect than generic frames, thematic frames, and strategy frames and suggest explaining the role of frames in the agenda-setting process through the theory of cognitive dissonance. The hypotheses are tested using matched panel survey data on respondents' personal agendas and using a content analysis of the media in relation to one particular issue. The selected issue - the restitution of property to the Catholic Church - was chosen because it contains a rich combination of frames. Moreover, this is an issue on which it is possible to study the effect of a 'focusing event', which may have an additional and distinct effect in addition to the 'regular' frames. The authors show that differently framed news do indeed have distinctive effects on personal agenda-setting. Some frames have a strong positive effect, while others have no effect. They even identify one frame that appears to have a slightly negative net effect on personal agenda-setting. This is a somewhat revolutionary finding, since it demonstrates that, unlike the predictions made by the agenda-setting theory, people may (under certain conditions) react to the heightened media exposure of an issue by denying its importance.","Klíčová slova: framing, agenda-setting, panel data, quantitative content analysis."
