id,year,issue,issue_link,article_link,title,authors,first_author_gender,affiliation,annotation,tags,language,topic,top_n_words,representative_document,prob_politics,probs_education,prob_gerontology,prob_gender,prob_parenting,prob_spacetime,prob_migration,prob_partnership,prob_culture_media,prob_housing,prob_rural,prob_environment,prob_methodology,dim1,dim2
1140,2010,2,/magno/csr/2010/mn2.php,/artkey/csr-201002-0005_the-network-of-institutional-actors-in-the-development-of-a-small-town.php,Síť institucionálních aktérů rozvoje malého města,"Zdenka Vajdová, Josef Bernard, Jana Stachová, Daniel Čermák",female,"Sociologický ústav AV ČR, v.v.i., Praha","The aim of the article is to describe the relations between institutions in the public, private and non-profit sectors that are considered the most important actors of negotiation and decision-making in local development. These institutions and the relations between them are defined as a social network. A study was carried out in the small Czech towns of Blatná, Český Krumlov and Velké Meziříčí, and data were collected in 2007 and 2008. The first part of the article describes the institutional actors, the collection of the relational data, and the context of the three towns that were studied. The analytical part consists of social network analysis. Basic quantitative characteristics are used to describe and compare the social networks of the institutional actors in the local development of the three towns. The conclusions indicate the unconditional significance of local public administration institutions and the significance of other local institutions; relations to extra-local institutions are rather weak. A section on methodology at the end of the article contains methodological notes on Hellinger divergence and SNA.",": social network analysis, institutional actors in local development, Blatná, Český Krumlov, Velké Meziříčí.",czech,Others/Unclassified,institutions - exclusion - pandemic - public - schools - local - study - institutional - political - qualitative,FALSE,0,0,0,0,0,0.10685193637350109,0.08930252655085208,0,0.05581487435946612,0.13251921777475698,0.06567245366961032,0,0,6.257088,3.601558
1170,2009,6,/magno/csr/2009/mn6.php,/artkey/csr-200906-0004_we-women-are-no-good-at-it-networking-in-academia.php,'We Women Are No Good at It': Networking in Academia,Zdenka Šadl,female,University of Ljubljana,"In this article the author investigates networking in an academic milieu in Slovenia to obtain information on the academic staff's perceptions of how formal and informal connections in academia influence the success of a person's academic career. The analysis is based on ethnographic research and in-depth interviews with academics in the middle of their academic career. The results of the analysis reveal the existence of two kinds of social networks: one based on patron-client relations, and another based on equal and 'floating' partnership cooperation and autonomy. The article focuses on gendered dimensions of academic networking and criticises the existance and impact of a male network on male and female academic career progression.","academia, gender, networking, informal social capital",english,Education,educational - education - students - school - higher - secondary - values - socioeconomic - status - socioeconomic status,FALSE,0,0.0737243443766152,0,0,0.0708380167453739,0,0,0.05814029074578614,0,0,0,0,0.08544052159265389,9.229486,6.0916424
1222,2009,4,/magno/csr/2009/mn4.php,/artkey/csr-200904-0008_the-genderedness-of-the-philosophical-canon-and-the-textual-strategies-of-marginalisation-of-women-philosophe.php,"Genderovanost filozofického kánonu a textové ""strategie"" marginalizace filozofek",Zdeňka Kalnická,female,NA,"This article examines the issue of the genderedness of the philosophical canon. In the theoretical part of the article the author gives evidence of the constructed nature of the philosophical canon, which in the Euro-American space is clearly androcentric. She summarises criticism to date of the philosophical canon by feminist historians of philosophy and describes the results of their research, which is directed at several areas: uncovering forgotten women philosophers of the past; analysing philosophers' views on gender; identifying the genderedness of basic philosophical categories; criticising the dualism that characterises modern philosophical discourse; and finally, making various reinterpretations of the concepts of past philosophers. Each of these approaches has particular potential and limitations, which the author seeks to identify. In the second part of the article the author presents the results of her analysis of philosophy textbooks and books on the history of philosophy published in the Czech Republic after 1990. She conducted her analysis by comparing information on women philosophers contained in the texts of the selected books with the information available in other literature (mainly English). She also employed the typological method, and she identified five 'strategies' of marginalisation of women philosophers, whereby textbooks used at Czech universities contribute to maintaining the existing philosophical canon.","philosophical canon, feminist critique, women philosophers, philosophy - teaching of, feminist history of philosophy, Czech Republic.",czech,Education,educational - education - students - school - higher - secondary - values - socioeconomic - status - socioeconomic status,FALSE,0,0.0612736932373186,0,0,0.06240586399746439,0,0,0.0501427718459606,0,0,0,0,0.0735407794735291,8.699557,6.0419455
1216,2009,4,/magno/csr/2009/mn4.php,/artkey/csr-200904-0002_gender-in-science-theoretical-perspectives-and-their-application-in-research.php,Rod vo vede: teoretické perspektívy a ich uplatnenie vo výskume,Mariana Szapuová,female,"Centrum rodových štúdií, Filozofická fakulta Univerzity Komenského v Bratislave","The objective of this article is to show how issues concerning women in science and the problem of gendered science, often treated separately, are interconnected. To examine how research on women in science and research on gender and science relate to each other, some feminist epistemological perspectives, mainly feminist contextual empiricism, are used in order to show how the feminist philosophical conceptual framework may be useful for understanding the problems currently faced by women in science. After reflecting and elaborating on the very thesis of gendered science, the author analyses in more detail the concept of epistemic communities and the concept of trust as an epistemic factor. Through these concepts the author argues that philosophical/ epistemological considerations are fruitful for studying the experience of individual women in science. Both of these interrelated concepts are considered highly relevant in the search for an epistemological framework facilitating the thematic study of women in science on a theoretical level and research on the current situation of women in the academic world in Slovakia.","feminist epistemologies, gendered science, epistemic communities, trust, equal opportunities, Slovakia.",czech,Education,educational - education - students - school - higher - secondary - values - socioeconomic - status - socioeconomic status,FALSE,0,0.06211288731362784,0,0,0.0631318566959374,0,0,0.05083378032434819,0,0,0,0,0.07455936409149698,8.802793,6.0106025
1217,2009,4,/magno/csr/2009/mn4.php,/artkey/csr-200904-0003_the-genealogy-of-marriage.php,Genealogie manželství,Sharon Marcus,female,"Columbia University, USA","The article investigates the practice of female marriages in 19th century Great Britain and United States and argues that female marriages provided model for more progressive forms of the legal marriage between men and women. Unlike homosexuality in the 20th century, the same-sex relationships between women in the 19th century often enjoyed social recognition and some women in female marriages occupied prominent social positions. Because they were considered to rest on contract, female marriages served as inspiration for the contractual view of marriage advocated by many supporters of the Victorian marriage reform. The contribution of women in female couples to the success of the marriage reform was further underlined by their belonging to influential social networks. The author also argues that while the structuralist anthropology of mid-20th century, represented through the work of Claude Lévi-Strauss, had limited understanding of homosexuality as a socially legitimate phenomenon, the Victorian anthropology of the second half of the 19th century was relatively more open regarding the same-sex relationships. It is contended that authors as diverse as Henry Maine, Johann Bachofen, or Frederick Engels provided impulses in their work both for a positive evaluation of the same-sex relationships and for a more egalitarian understanding of marriage.","female marriages, social history of marriage, GLBT studies, Victorian studies, social anthropology - history of.",czech,Gerontology,care - age - old - women - health - roles - body - active - relationships - role,FALSE,0,0,0,0.4125787141202451,0.09192402140740752,0,0,0,0,0,0,0,0,11.41275,4.9042034
1218,2009,4,/magno/csr/2009/mn4.php,/artkey/csr-200904-0004_gendered-occupational-choice-status-chances-and-decision-strategies-concerning-education.php,Genderovaná volba práce: statusové šance a vzdělávací rozhodovací strategie,Iva Šmídová,female,"Fakulta sociálních studií Masarykovy univerzity, Brno","The article provides an overview of the main theoretical approaches to research on educational choices and anticipated labour-market opportunities from a gender perspective. It then presents the results of three quantitative analyses of secondary data. The objective is to help facilitate a complex understanding of the mechanisms of the reproduction of gendered social structures. The genderedness of the social institutions in the education system and the labour market in relation to the socialising trends in the family is described in three parts: 1) gender segregation in employment in the context of segregation in education - the author shows that the horizontal dimension of these social institutions plays a more significant role than the vertical dimension; 2) the factors that condition girls' and boys' educational aspirations and choice of schools - the author demonstrates how secondary school choices are gendered (though the analysis did not reveal the differences between the factors that infl uence girls' and boys' aspirations); 3) the factors that condition parents' educational and class aspirations for their sons and daughters - the author uncovers several aspects of the socialising effect of the reproduction of the two traditional career trajectories based on gender. In conclusion, the article answers the question of how structurally gendered expectations cohere with individual career trajectories, and based on the three analyses formulates questions for further research and offers a revised theoretical conceptualisation of gender as an analytical category.","gendered social structures, labour market segregation, educational aspirations, educational choice, gender and education, Czech Republic.",czech,Education,educational - education - students - school - higher - secondary - values - socioeconomic - status - socioeconomic status,FALSE,0,0.06911169473226662,0,0,0.07004409459024229,0,0,0.05612853227113069,0,0,0,0,0.0846343365840441,10.269031,7.5176806
1234,2009,3,/magno/csr/2009/mn3.php,/artkey/csr-200903-0004_reversing-the-wave-the-perverse-effects-of-economic-liberalism-on-human-rights.php,Reversing the Wave: The Perverse Effects of Economic Liberalism on Human Rights,Umut Korkut,male,University College Dublin,"This article takes the conservative shift in Polish politics under PiS as an example and argues that the failure of the liberal economy could end up reversing the fast-forward wave in human rights. And because Poland is a relatively new member of the EU, the article also develops the argument that such a reversal in the new member countries could make the European Union's (EU) acquis irrelevant for further democratisation. Therefore, the article first explains how the failure of the economic liberalism of the neo-liberal market economy paves the way for the success of conservative political parties. It then raises the question of why political liberalism, promoted by the EU's human rights acquis, is also a target for the opponents of the market economy. The article concludes with a discussion of current Polish politics in the aftermath of the October 2007 elections.",": liberalism, Poland, PiS, EU, human rights",english,Politics,political - support - postcommunist - participation - principles - countries - parliamentary - economy - postcommunist countries - citizenship,FALSE,0.5474476399721142,0,0,0,0,0,0,0,0,0,0,0.05059223117960446,0,4.608531,6.135629
1298,2024,1,/magno/csr/2024/mn1.php,/artkey/csr-202401-0003_the-use-of-multilevel-models-in-analysing-contextual-effects-of-labour-force-participation-rate-on-redistributi.php,Využití víceúrovňových modelů při analýze kontextuálních efektů míry ekonomické aktivity na podporu přerozdělování v komparativních longitudinálních datech,Ivan Petrúšek ORCID...,male,"Sociologický ústav AV ČR, v. v. i., Praha","This article studies the links between a country’s labour force participation rate and attitudes towards income redistribution. The article also demonstrates how to specify a multilevel model when analysing contextual effects and it presents several types of random effects structures and options for centering explanatory variables in comparative longitudinal survey data. The contextual effect is decomposed into longitudinal and cross-sectional components for time-varying contextual variables, such as the labour force participation rate. The analysis of redistribution support based on ESS data from 27 countries and nine rounds shows how fundamentally the mentioned properties can influence substantive conclusions. The analyses presented in this article do not provide any evidence for a link between redistribution support and the labour force participation rate. However, the hypothetical configurations of multilevel models presented here cover all possible substantive effects of the labour force participation rate. Contextual effects analysis may thus lead to highly unreliable results when a multilevel model fails to control for the compositional effects of individual-level predictors, when it does not specify random effects at the level to which a substantial variation of the outcome variable may be attributed, and when it does not distinguish between the longitudinal and cross-sectional effects of time-varying variables.","multilevel models, contextual effects, redistribution support, random effects, centring variables, comparative longitudinal data",czech,Methodology,quality - satisfaction - version - surveys - survey - value - effects - test - questionnaire - force,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,10.59278,6.9140587
1304,2023,6,/magno/csr/2023/mn6.php,/artkey/csr-202306-0002_manoeuvring-towards-success-reconstruction-of-the-state-and-its-effective-campaign-countering-corruption-and-s.php,Manoeuvring towards Success: Reconstruction of the State and Its Effective Campaign Countering Corruption and State Capture,"Jaromír Mazák ORCID..., Lucie Němcová ORCID...",male,"Institute of Sociology, Czech Academy of Sciences, Prague; Faculty of Social Sciences, Charles University, Prague","In the period from 2013 to 2017, the Czech Parliament passed five bills against corruption. A civil initiative called Reconstruction of the State was heavily involved in the process. Before the 2013 elections, the initiative prompted the candidates running for an MP mandate to publicly commit to supporting selected legislation proposals. The initiative used a variety of advocacy and campaign tactics to support passing the bills after the elections. This paper uses process tracing to answer the following research questions: (1) What path led to this success?, (2) Is there sufficient evidence about the actual role of the initiative in seeing the proposals passed by the Parliament? and (3) What has determined the initiative’s advocacy decisions? The first research question is treated descriptively, focusing on the key milestones in this historically unique advocacy campaign. To answer the second question, we conducted a non-formal counterfactual assessment of whether the absence of the initiative would have resulted in passing fewer proposals. This is important for evaluating civil society’s potential to effectively influence the political process. Finally, in answering the third question, we show that advocacy tactics have markedly changed throughout the Reconstruction of the State campaign. Building on this observation, we argue that tactics are not only policy- or campaign-specific but also change within a single case.","advocacy campaign, state capture, anti-corruption, transparency, civil society, Central and Eastern Europe (CEE)",english,Politics,political - support - postcommunist - participation - principles - countries - parliamentary - economy - postcommunist countries - citizenship,FALSE,0.8681672531093251,0,0,0,0,0,0,0,0,0,0,0,0,4.543253,6.4295983
1305,2023,6,/magno/csr/2023/mn6.php,/artkey/csr-202306-0005_vibrant-civil-society-in-slovakia-ngos-supported-by-the-cee-trust-are-still-largely-dependent-on-external-fina.php,Vibrant Civil Society in Slovakia? NGOs Supported by the CEE Trust Are Still Largely Dependent on External Financing After 20 Years,Dalibor Jurášek ORCID...,male,"Faculty of Education, Trnava University in Trnava","Large-scale funding of non-governmental organisations (NGOs) by states and corporations (external funding) can impact their functioning and diminish their civic character. It is therefore of importance to understand whether and how NGOs can become financially independent of external funding. In Central and Eastern Europe (CEE), many NGOs were kickstarted by large sums from foreign state and corporate sponsors with the hopes of creating an independent civil society reliant on domestic sources: a ‘vibrant civil society’. However, did these NGOs become financially independent? This article examines a sample of 14 NGOs in Slovakia financed by the Trust for Civil Society in Central and Eastern Europe (CEE Trust), an organisation started by six private American foundations. Their funding is compared year by year, and it is found that between 2000 and 2020, foreign funding decreased from 97.2% to 55.2%, and corporate funding dropped from 92.1% to 31.2%. However, public sector funding increased from 1.2% to 35.6%. Civic funding remained low over the entire period, rising from 0.1% to 8.6%. Thus, external corporate funding was largely replaced by another type of external funding (public funding), and the role of one major foreign donor (the Trust) was largely replaced by another major foreign donor (European Union (EU) and European Economic Area (EEA) funds). The results suggest that it is difficult for NGOs kickstarted by external funding to achieve financial independence, at least on a timescale of 20 years.","civil society, non-governmental organisation funding, financial independence, civic funding, income diversification",english,Others/Unclassified,institutions - exclusion - pandemic - public - schools - local - study - institutional - political - qualitative,FALSE,0.10891246020145208,0,0,0,0,0,0,0,0,0,0,0.05485269143923417,0,4.104322,4.640242
1306,2023,6,/magno/csr/2023/mn6.php,/artkey/csr-202306-0004_between-politicisation-and-depoliticisation-restitution-of-church-property-in-czech-republic.php,Between Politicisation and Depoliticisation: Restitution of Church Property in Czech Republic,"Veronika Frantová ORCID..., Petr Haas",female,"Institute of Sociological Studies, Faculty of Social Sciences, Charles University, Prague","Elaborating on the process of the restitution of church property in the Czech Republic after the fall of the communist regime, this paper stresses the discursive dimension of this process. To obtain information on the main arguments for and against restitution, we selected two mainstream daily newspapers, the centre-right Lidové noviny and centre-left Právo, and the ‘official’ church media of the two largest churches seeking restitution in the Czech Republic: Katolický týdeník, the official paper of the Roman Catholic Church, and the monthly Evangelical Church of Czech Brethren magazine, Český bratr. All selected sources covered the 1990–2019 period. Our analysis of the media debate helps to determine why restitution in the Czech Republic – an interesting case given that it is perceived as the most atheistic country of the Visegrad Four – took its unique direction. It took more than twenty years for the churches to receive their relatively generous compensation and, at the same time, become separated from the state. Linking the theoretical concept of discursive depoliticisation with an argumentative analysis allows us to show that emphasis of the spiritual contribution of churches to society did not play a key supporting role in legitimising the restitution. The enactment of restitution was aided by two widely shared, morally oriented depoliticised sentiments: a neoliberal emphasis on private property and efficient management and an emphasis on the defence of constitutionality reinforced by anti-communist sentiments.","restitution of church property, argumentative discourse analysis, post-communism, Czech Republic",english,Knowledge/Science,religious - knowledge - work - culture - autonomy - world - articles - communist - power - science,FALSE,0,0,0.49747007508417007,0,0,0,0,0,0.05734529483181239,0,0,0,0,7.312417,7.0151863
1327,2023,3,/magno/csr/2023/mn3.php,/artkey/csr-202303-0002_8216-not-knowing-when-it-s-going-to-happen-and-what-s-going-to-happen-8217-the-time-politics-of-applying-f.php,‘Not Knowing When It's Going to Happen and What's Going to Happen’: The Time Politics of Applying for a Residence Permit in the Czech Republic,Veronika Kotýnková Krotká ORCID...,female,"Faculty of Science, Masaryk University, Brno","This study focuses on the time politics involved in applying for a residence permit in the Czech Republic, with a focus on non-European Union (EU) applicants. It examines how governmentality and state superiority are represented and performed within the bureaucratic procedure of the application process. Based on the results, I argue that the application process bureaucracy is tied to time politics - practices that govern others through time. The paper is based on research realised in Brno, the second-largest city in the Czech Republic, and uses qualitative, ethnographic observations and semi-structured interviews with immigrants from non-EU countries who applied for a long-term residence permit. The paper examines time politics within this process, highlighting its unpredictability, disrupted temporal linearity and chrononormativity. In this context, the respondents describe the waiting period as a moment of being in between - temporally, spatially and socially. Therefore, I argue that the time politics experienced throughout the application process significantly influences the lives of applicants. The interviews revealed that the applicants were caught in a liminal position with an uncertain ending, exemplified by the impossibility of moving (temporally, spatially and socially) - a feeling often described as stuckedness. Consequently, this time politics and the temporal inequality and disadvantages experienced during the process contribute to exclusion from mainstream Czech society and produce structural invisibility.","time politics, waiting, chrononormativity, bureaucracy, migration",english,Others/Unclassified,institutions - exclusion - pandemic - public - schools - local - study - institutional - political - qualitative,FALSE,0,0,0,0,0,0.1806585894019813,0.11472405107808302,0,0.06710387675416515,0.09345019120133204,0.06713254425080276,0,0,6.5383797,3.547424
1328,2023,3,/magno/csr/2023/mn3.php,/artkey/csr-202303-0003_searching-for-the-8216-muslims-8217-in-czech-islamophobia-and-the-effects-of-intergroup-contact-in-challeng.php,Searching for the ‘Muslims’ in Czech Islamophobia and the Effects of Intergroup Contact in Challenging the ‘Fear of the Unknown’,Carlos Gómez del Tronco,male,University College London School of Slavonic and East European Studies,"Since at least 2014, cross-national surveys have measured the most negative attitudes towards 'Muslims' in the EU among Czech respondents. These attitudes have often been attributed to few contact opportunities with actual Muslims in the country and, thus, public overreliance on the highly negative representations of 'Muslims' in public discourse. However, empirical qualitative assessments of the stereotypes which guide many Czechs' anti-Muslim prejudice and the effects of intergroup contact have been neglected. In an epistemological shortcoming, the survey category 'Muslim' has often been treated as one of analysis rather than of practice. Contrarily, I argue that Czech participants' contingent understandings and racialisation of the category need to be reclaimed as the ontological basis of prejudice. In this study, I relied on the results of a larger constructionist thematic analysis of 31 semi-structured interviews with non-Muslim Czechs and, regardless of citizenship or ethnicity, Muslims living in Czechia conducted in 2020 and 2021. The results show that, in line with public discourse dynamics, 'Muslims' in Czechia are commonly understood as immigrants racialised through their perceived Arabness, Middle Easternness and non-Whiteness. Furthermore, perceptions of Western European 'Muslims' as highly conflictual are juxtaposed with the fragility of Czechia in the face of immigration. Against this backdrop, I examine the mechanisms through which intergroup contact enriches participants' social cognitions of 'Muslims' - namely, subgrouping, positive stereotyping, reduced perceived intergroup threat and anxiety, and (re-)humanisation.","Islamophobia, social cognition, intergroup contact, stereotypes, public opinion",english,Migration,transnational - networks - towards - attitudes - ties - eu - cultural - attitudes towards - home - majority,TRUE,0,0,0,0,0,0.05680132824478772,0.35010776640607905,0,0,0.05037164040743609,0,0,0,5.86608,3.5898185
9,2022,6,/magno/csr/2022/mn6.php,/artkey/csr-202206-0002_social-capital-and-workers-job-prospects-in-the-mena-region.php,Social Capital and Workers' Job Prospects in the MENA Region,"Jieun Lee, Vladimir Hlasny",female,"University of Illinois, Urbana-Champaign; United Nations Economic and Social Commission for Western Asia, Beirut","Social networks and collective trust have been studied in relation to civil uprisings such as the Arab Spring events of 2011. Social capital is also an important factor in the Middle East and North African (MENA) labour markets, where 'wasta' family connections are said to affect workers' opportunities. Little is known, however, about MENA citizens' social capital and its composition and distribution across socio-economic groups. As an advanced foundation on which to build future analyses, we propose a stochastic approach for measuring people's social capital using Bayesian clustering, based on three dimensions: level of social activity, quality of social networks, and trust. Applying the method to the 2000-2014 World Values Surveys for 16 MENA countries, we describe the composition and distribution of workers' social capital within and between countries, and estimate ordered-probability regressions of workers' employment outcomes as a function of the dimensions of social capital, workers' demographics, and subjective health assessment. We find that, among the three dimensions of social capital, social trust is most clearly conducive to the employment and full-time status of both genders. The level of social activity is associated with more autonomous, intellectual and creative occupations among men, but only with more creative occupations among women. Higher-quality social networks are associated with more autonomous jobs, but also less creative ones. Interestingly, trust is associated with non-autonomous, manual, and routine jobs. In creative jobs favoured by the Fourth Industrial Revolution, workers are selected from those with higher socializing levels but inhibited networks and trust.","employment vulnerability, Middle East and North Africa, social capital, World Values Surveys",english,Education,educational - education - students - school - higher - secondary - values - socioeconomic - status - socioeconomic status,FALSE,0,0.252927606534492,0,0,0.07732939567062436,0,0,0.06873871034979119,0,0,0,0,0.0773157676809096,10.774608,6.9035974
134,2020,6,/magno/csr/2020/mn6.php,/artkey/csr-202006-0005_attitudes-towards-life-and-death-in-europe-a-comparative-analysis.php,Attitudes towards Life and Death in Europe: A Comparative Analysis,"Edurne Bartolomé-Peral, Lluis Coromina",female,"University of Deusto, Bilbao, University of Girona","Fundamental aspects of human existence such as birth and death are at the core of our values and profoundly sensitive to our religious beliefs, our ideals as a society, and our opinions on the extent to which individuals may interfere in these basic life issues. This article analyses the factors that explain people's attitudes towards key beginning- and end-of-life issues. To do this, we first tracked variations across two points in time, and then looked at the effects of value orientations and socio-demographic factors in comparative perspective across countries. Based on previous literature, we consider justification for euthanasia, abortion, and in vitro fertilisation as a latent variable using European Value Study data from the 2008 and 2017 waves. Five European societies were analysed: Spain, Germany, the Netherlands, the Czech Republic, and Russia. All the countries observed showed growing levels of justification for these practices, although significant differences were found in the value orientation effects and respondents´ background variables on attitudes towards life and death issues. In order to properly address comparability, multi-group confirmatory factor analyses across countries and across waves were conducted, and measurement invariance tested. From our analyses, we can conclude that age and religiosity, alongside other sociodemographic variables, are important explanatory factors in the justification of life and death issues in all the countries examined; however, value orientations show less conclusive effects on such attitudes.","life and death issues, euthanasia, abortion, in-vitro fertilisation, values",english,Education,educational - education - students - school - higher - secondary - values - socioeconomic - status - socioeconomic status,FALSE,0,0.07295462863130242,0,0,0.08374798562594847,0,0,0.06502174203676456,0,0,0,0,0.11400003236708071,10.312104,7.023423
214,2019,5,/magno/csr/2019/mn5.php,/artkey/csr-201905-0005_the-last-dance-pain-disability-and-the-case-of-jerika-bolen.php,"""Poslední tanec"": bolest, postižení a smrt Jeriky Bolen",Alyson Patsavas,female,University of Illinois at Chicago,"In the summer of 2016, black, disabled, and gay 14-year-old Jerika Bolen announced her decision to die. The public conversation surrounding Bolen's decision, launched through a series of newspaper articles announcing a 'last dance' prom, offers a case-study through which to explore how pain frustrates an analysis of the biopolitical formations that shape both right-to-die discussions and decisions. In doing so, this article offers two interventions. It reveals how dominant views of pain and disability shape and limit how we make sense of Jerika's life and death. It also highlights the analytical leverage that this critical approach offers by reading Bolen's death as a form of what critical theorist Lauren Berlant calls 'slow death' or the gradual wearing out of populations. In this way, I extend conversations within critical theory that seek to trace the slower and more sustained impacts of structural oppression. In looking at the convergence of the biopolitics and necropolitics of disability, race, class, gender, and sexuality, I suggest Bolen's death and the 'last dance' that launched an international public conversation about it function as a celebration of slow death facilitated, in part, by dominant views of pain and disability.","disability, pain, biopolitics, slow death, right-to-die",czech,Space & Time,space - rural - place - places - material - critical - urban - city - everyday - geography,FALSE,0,0,0,0,0,0.32981363093713095,0.05821995638828063,0,0.14986514896973016,0.0597750277929371,0,0,0,8.166248,3.6379938
269,2018,6,/magno/csr/2018/mn6.php,/artkey/csr-201806-0002_the-angels-of-europe-corporate-public-affairs-employees-as-the-in-house-entrepreneurs-of-europe.php,The 'Angels of Europe': Corporate Public Affairs Employees as the In-House Entrepreneurs of Europe,Armèle Cloteau,female,"Laboratoire PRINTEMPS, Université de Versailles Saint-Quentin-en-Yvelines, Paris - Saclay","This article examines the inner workings of a private company's participation in the European policy game. The qualitative analysis shows that the promotion of a company's interests and its positioning at the level of the European Union is not self-evident and results from internal battles in which European public affairs employees play a pivotal role. Under what conditions do the European public affairs employees of a leading multinational firm endorse, manage, and promote an active position in the Brussels' polity sphere? This article highlights the process by which these 'professionals of Europe' adapt to the specific requirements of the EU and mobilise an informal network to contribute to European policy-making. These lobbyists appear as 'double entrepreneurs': as entrepreneurs on behalf of both their employers' interests and the European cause as they place themselves as the auxiliaries of EU civil servants. Maintaining a delicate balance, interest representatives occupy a position of dependence, both on their employer and on the polity field in which they valorise their 'European institutional capital'. This position allows these social agents to serve as a broker between their employer and the European arena. In doing so, they nurture the porosity between (economic) interests and the public sector, which cuts across the field of 'Eurocracy'.","lobbying, European Union, corporate influence, policy-making, interest representation",english,Others/Unclassified,institutions - exclusion - pandemic - public - schools - local - study - institutional - political - qualitative,FALSE,0.18524998234528064,0,0.06128670717038256,0,0,0,0,0,0,0,0,0.07277178115368851,0,5.2370224,6.397812
371,2017,6,/magno/csr/2017/mn6.php,/artkey/csr-201706-0006_emigration-from-the-perspective-of-the-school-to-work-transition-in-bulgaria.php,Emigration from the Perspective of the School-to-Work Transition in Bulgaria,"Rumiana Stoilova, Elitsa Dimitrova",female,"Institute for the Study of Societies and Knowledge, Bulgarian Academy of Sciences;Institute for Population and Human Studies, Bulgarian Academy of Sciences, Sofia","The aim of this article is to analyse the extent to which differences between young people's education, employment status, and social background can explain the differences in their emigration intentions and actual experience with emigration. The goal is to create a profile of youth with emigration experience and examine the interrelation between two transitions, from education to work and from youth into adulthood, as measured by the degree of independence from parents, and also to investigate social inequalities among people with emigration experience in the transition from education to finding a first job. The analysis is based on theories of the individual life-course transition and social status theories. The empirical data were gathered from a representative survey conducted in Bulgaria in 2014 that focused on young people aged 15-34 who had left education within the previous five years. The results show that young people from large families with many siblings more often have emigration intentions and that previous emigration experience is the strongest predictor of emigration intentions. Emigration intensions are also more likely among people who have emigrated and later returned and ended up economically inactive. This fact is important in understanding the large number of young people who are not in education or employment (NEETs) in Bulgaria.","emigration intentions, emigration behaviour, school-to-work transition, social inequalities",english,Education,educational - education - students - school - higher - secondary - values - socioeconomic - status - socioeconomic status,FALSE,0,0.09502397518236166,0,0,0.0949327857666986,0,0,0.0749262707364138,0,0,0,0,0.08792364515707941,10.559195,7.6319137
455,2016,6,/magno/csr/2016/mn6.php,/artkey/csr-201606-0002_socio-ethnic-segregation-in-the-metropolitan-areas-of-lithuania.php,Socio-ethnic Segregation in the Metropolitan Areas of Lithuania,"Donatas Burneika, Rūta Ubarevičienė",male,"Lithuanian Social Research Centre, Vilnius","One of the specific features of many post-Soviet cities is their multiethnic structure, which was strongly influenced by internal migrations within the Soviet Union. Political and economic reforms in the 1990s led to changes in ethnic composition, and the attention given to the processes of ethnic-segregation has started to increase. While most studies focus on capital cities, much less is known about second-tier cities. This article examines the interrelationships between ethnic and social segregation in the metropolitan areas of Lithuania (Vilnius, Kaunas, Klaipėda). The authors use Lithuanian census data from the years 2001 and 2011 to obtain insight into the recent changes in the socio-spatial differentiation of the largest ethnic groups: Lithuanians, Poles, and Russians. The results show a clear relationship between the socioeconomic and ethnic status of the residents of metropolitan areas and, therefore, suggest that ethnic segregation is strongly linked to the general processes of social segregation. The findings also show that the larger the proportion of a certain ethnic minority group in an area, the larger the proportion of lower (social) status residents in this group. In addition, in such cases, ethnic minorities often tend to concentrate in particular areas within the cities.","socio-ethnic segregation, metropolitan areas, Lithuania",english,Rural,spatial - areas - rural - differentiation - patterns - demographic - social exclusion - cities - population - socioeconomic,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5332623,2.2751565
553,2015,6,/magno/csr/2015/mn6.php,/artkey/csr-201506-0006_gender-and-re-partnering-after-divorce-in-four-central-european-and-baltic-countries.php,Gender and Re-partnering after Divorce in Four Central European and Baltic Countries,"Aušra Maslauskaitė, Marė Baublytė",female,"Vytautas Magnus University, Kaunas","This article analyses the demographic and social determinants of repartnering after divorce in four Baltic and Central European transition countries (Estonia, Lithuania, Poland, and Hungary), which, despite their common transition paths after the 1990s, developed distinct political economies and have different gender and family cultures. The article explores how the re-partnering chances of divorced women and men are shaped by the social divisions of gender, parenthood, age, and education within various transition- society contexts. In general, the findings support the argument about the relevance and mediating role of the societal context in the process of re-partnering. Although we found an overall gender disadvantage in re-partnering across all countries, in more traditional contexts, parenthood undermines the chances of re-partnering for women but not for men. The negative effect of older age for re-partnering after divorce is almost universal for men, but is context-sensitive for women. Education does not affect women's chances of re-partnering, but it does play a significant role in the attractiveness of men in more traditional settings. The analysis is based on the partnership and parenthood histories recorded in the Generations and Gender Survey.","re-partnering, divorce, gender culture, Central European countries, Baltic countries",english,Partnership,marriage - partnership - family - gender - division - transitions - partners - status - families - sociodemographic,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,11.5816765,6.707534
